handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,50ml bouchon pompe,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,50ml bouchon spray,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,3,0.075,,,,50 ml bouchon à visser alu,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,50ml bouchon pompe,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,50ml bouchon spray,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,0.5,true,,,3,0.075,,,,50 ml bouchon à visser alu,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,0,0.075,,,,50ml bouchon pompe,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,0,0.075,,,,50ml bouchon spray,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,50 ml bouchon à visser alu,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,50ml bouchon pompe,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,50ml bouchon spray,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,0.5,true,,,3,0.075,,,,50 ml bouchon à visser alu,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,0,0.075,,,,50ml bouchon pompe,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,0,0.075,,,,50ml bouchon spray,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,50 ml bouchon à visser alu,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon à visser alu,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,2.0,true,,,3,0.075,,,,120ml bouton spray,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon pompe,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouton spray,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon pompe,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,0.5,true,,,3,0.075,,,,100ml bouchon à visser alu,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon à visser alu,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon pompe,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon pompe,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon pompe,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon spray,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon à visser alu,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouton spray,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon à visser alu,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon à visser alu,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouton spray,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouton spray,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon pompe,,,#444444:noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon pompe,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon spray,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon à visser alu,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.5,true,,,3,0.075,,,,100ml bouchon spray,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.5,true,,,3,0.075,,,,100ml bouchon pompe,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon à visser alu,,,#83cc83:vert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon à visser alu,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon spray,,,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,2.0,true,,,3,0.075,,,,120ml bouchon pompe,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,1.0,true,,,3,0.075,,,,120ml bouchon à visser alu,,,#cccccc:argenté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,120ml bouchon pompe,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_48018ca5-6354-fd57-1a11-47def8cdab76,Variant,,,,,,,,,true,,,0,0.075,,,,100ml bouchon spray,,,#f9a7e1:rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d38cc82-280e-83e0-8067-116ab6537a8b,Product,Pots Bocaux cosmétiques,"<p>Des couleurs fun!&nbsp;Pratique pour conserver et transporter vos produits cosmétiques, bijoux, &nbsp; &nbsp;pilules etc...</p><p>Idéal pour les cosmétiques solides 0 déchets</p>",a6901a_724175aa2a5f4f33885252bf0845b119~mv2.jpg;a6901a_c3ff2c58c7474fba8039f68484543e82~mv2_d_1774_2364_s_2.png,Contenants cosmétiques,,Pot en PP,3.5,,true,PERCENT,0.0,0,,,Contenance,DROP_DOWN,100 ml,Couleur,COLOR,#444444:noir;#f9a7e1:rose;#f9b207:jaune;#83cc83:vert,Diamètre ouverture,DROP_DOWN,6.5 cm,Hauteur,DROP_DOWN,5 cm,Diamètre fond,DROP_DOWN,5.5 cm,,,,Forme,"<p>Rond avec couvercle</p>
",,,,,,,,,,,,,,,,,
product_3d38cc82-280e-83e0-8067-116ab6537a8b,Variant,,,,,,,,,true,,,0,0.075,,,,100 ml,,,#83cc83:vert,,,6.5 cm,,,5 cm,,,5.5 cm,,,,,,,,,,,,,,,,,,,,,,
product_3d38cc82-280e-83e0-8067-116ab6537a8b,Variant,,,,,,,,,true,,,12,0.075,,,,100 ml,,,#f9b207:jaune,,,6.5 cm,,,5 cm,,,5.5 cm,,,,,,,,,,,,,,,,,,,,,,
product_3d38cc82-280e-83e0-8067-116ab6537a8b,Variant,,,,,,,,,true,,,12,0.075,,,,100 ml,,,#f9a7e1:rose,,,6.5 cm,,,5 cm,,,5.5 cm,,,,,,,,,,,,,,,,,,,,,,
product_3d38cc82-280e-83e0-8067-116ab6537a8b,Variant,,,,,,,,,true,,,12,0.075,,,,100 ml,,,#444444:noir,,,6.5 cm,,,5 cm,,,5.5 cm,,,,,,,,,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Product,Huiles,"<p>Huiles pures et naturelles&nbsp;à utiliser seule, combinée entre elles&nbsp;ou pour vos recettes faites maison...</p><p>&nbsp;</p><p>Amande douce bio</p><p>Amande douce raffinée</p><p>Avocat bio</p><p>Jojoba bio</p><p>Karanja vierge</p><p>Macadamia raffinée</p><p>Ricin bio</p><p>&nbsp;</p>",a6901a_2e61ac47da3e47078a7865a0e6ecc3e1~mv2_d_1774_2364_s_2.jpeg,Soins de la peau;Ingrédients DIY,,Ingrédients DIY,9.2,,true,PERCENT,0.0,0,,,Huiles,DROP_DOWN,Karanja vierge 10ml;Amande douce bio 100ml;Avocat bio 120ml;Macadamia raffinée 100ml;Amande douce 120ml;Ricin bio 120ml,,,,,,,,,,,,,,,,Huiles,"<p>Au&nbsp;choix</p>
",Contenants,"<p>10 ml en verre (fumé ou de couleur foncée) avec pipette</p>

<p>100 ml et 120 ml en bouteille alu&nbsp;</p>
",,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Variant,,,,,,,,,true,,,3,0.075,,,,Karanja vierge 10ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Variant,,,,,,,,10.7,true,,,1,0.075,,,,Amande douce bio 100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Variant,,,,,,,,8.3,true,,,3,0.075,,,,Avocat bio 120ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Variant,,,,,,,,7.7,true,,,3,0.075,,,,Macadamia raffinée 100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Variant,,,,,,,,11.8,true,,,3,0.075,,,,Amande douce 120ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4369b45c-1c1f-4a8a-6ad5-d574ce149c31,Variant,,,,,,,,5.8,true,,,3,0.075,,,,Ricin bio 120ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1866f9c3-0aa6-dadf-bed6-413cfc053408,Product,Crème visage peaux matures et sèches jour et nuit - Barbarie Grenade,"<p>&nbsp;</p><p><span><span><span><span>Prenez de l'âge avec grâce...</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Illuminez votre visage avec nos crèmes et surtout n'oubliez pas de les appliquer sur le cou et le décolleté...appliqué sur les mains, elles seront magnifiées !</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Les huiles végétales sont utilisées sur la peau pour leurs bienfaits depuis la nuit des temps.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Toutes les huiles végétales ont leurs propres spécificités thérapeutiques mais ont en commun des propriétés hydratantes, nourrissantes et protectrices. Elles contiennent de multiples principes actifs bénéfiques pour la peau. Elles aident à préserver le film hydrolipidique de la peau qui constitue une barrière défensive naturelle et permet de lutter contre le stress oxydatif et le vieillissement cellulaire.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Chez So You, nous aimons privilégier des soins généreusement dosés en huiles végétales afin d'apporter à notre peau un maximum de principes actifs dont elle aurait besoin pour une hydratation intense. Après tout une belle peau n'est-elle pas une peau simplement bien hydratée, nourrie et protégée avec des cosmétiques appropriés exempts d'ingrédients agressifs et controversés ?</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>La ligne ''Hydratation Intense'' a été créée pour que chacun trouve une crème qui lui convient au mieux par rapport au besoin de tout un chacun pour retrouver ou préserver une peau rayonnante de santé et bien-être.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>La crème Barbarie &amp; Grenade est une alliée des<strong> peaux matures par excellence</strong> mais convient également à tous types de peaux. Elle contient des huiles précieuses de haute qualité et de 1ère pression dont certaines rares qui regorgent de précieux principes actifs naturels.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>La peau est nourrie, hydratée, plus souple et lumineuse dès la 1ère application. Celles et ceux qui l'ont essayé, l'ont déjà adoptée.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><strong>Huile de figue de barbarie bio :</strong> </span></span></span></span></p><p><span><span><span><span>Anti-âge exceptionnelle, nourrissante, émolliente, restructurante, régénérant, relipidant</span></span></span></span></p><p><span><span><span><span><strong>Huile pépin de grenade bio :</strong></span></span></span></span></p><p><span><span><span><span>Stimule la production de collagène. Riche en antioxydants, restructurant, assouplissante, apaisante et calmante </span></span></span></span></p><p><span><span><span><span><strong>Huile de bourrache bio :</strong></span></span></span></span></p><p><span><span><span><span>Riche en antioxydants, contient de la vitamine A, D, E et K, hydratante, nourrissante, assouplissante, régénérant, anti-inflammatoire et apaisante</span></span></span></span></p><p><span><span><span><span><strong>Macérât de carotte bio :</strong></span></span></span></span></p><p><span><span><span><span>Riche en antioxydants, protectrice, illumine les peaux ternes et fatiguées </span></span></span></span></p><p><span><span><span><span><strong>Huile de tournesol bio :</strong></span></span></span></span></p><p><span><span><span><span>Contient de la vitamine E, anti-âge, hydratante, assouplissante, régénérant et réparatrice</span></span></span></span></p><p><span><span><span><span><strong>Huile de carthame bio :</strong></span></span></span></span></p><p><span><span><span><span>Nourrissante, relipidant, raffermissante, calmante, apaisante et protectrice</span></span></span></span></p><p><span><span><span><span><strong>Cire d’abeille :</strong> </span></span></span></span></p><p><span><span><span><span>Naturellement riche en vitamine A, nourrissante et hydratante, protège la peau du dessèchement</span></span></span></span></p><p><span><span><span><span><strong>Cire végétale :</strong></span></span></span></span></p><p><span><span><span><span>Anti-âge, nourrissante, hydratante, réparatrice</span></span></span></span></p><p><span><span><span><span><strong>Vitamine E :</strong></span></span></span></span></p><p><span><span><span><span>Antioxydant</span></span></span></span></p><p><span><span><span><span><strong>Eau de chaux</strong> <strong>(eau + hydroxyde de calcium) :</strong></span></span></span></span></p><p><span><span><span><span>L'hydroxyde de calcium est un additif alimentaire utilisé comme régulateur de pH </span></span></span></span></p><p><span><span><span><span>Ajusteur de PH en cosmétique, antiseptique et fongicide</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Bien agiter énergiquement le flacon de temps en temps si nécessaire en cas de déphasage. </span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Ce produit est bien absorbé par la peau au bout de quelques minutes. Pour une meilleure absorption bien masser le produit sur l'ensemble du visage et cou. Vous pouvez si vous souhaitez retirer l'excédent avec un kleenex ou utiliser une poudre libre à l'aide d'une houppette.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span>Produit naturel sans conservateur, respectueux de la nature et non testé sur les animaux, réalisé dans l'atelier de So You à Genève.</span></span></span></span></p><p><br><span><span><span><span>Avertissement : Toujours faire un test au préalable si première utilisation. </span></span></span></span></p><p><span><span><span><span>Les bienfaits, propriétés, indications et mode d'utilisation sont communiqués à titre informatif en fonction de la réputation générale provenant d'ouvrages de référence et ne sauraient constituer une information médicale.</span></span></span></span></p>",a6901a_ee31095ebc8f42029b972d16665ad616~mv2.jpg,Soins de la peau,,Hydratation intense,49.9,,false,PERCENT,0.0,OutOfStock,0.075,,Taille,DROP_DOWN,50ml avec pompe,,,,,,,,,,,,,,,,Senteur,"<p>Senteur naturelle et charactéristique des huiles employées + légère parfum</p>
",,,,,,,,,,,,,,,,,
product_04307a7f-142d-9d19-6eb5-461876fd7ad8,Product,Cire d'abeille jaune,"<p>Cire d'abeille jaune en pastille - utilisation cosmétique&nbsp;pour vos recettes faites maison...</p><p>&nbsp;</p><p>Attention: Disponible en boutique 50g. Pour des quantités supérieures à 50g, précommander pour un retrait à la boutique ou acheter sur le site.</p><p>&nbsp;</p><p>&nbsp;</p>",7612f70253724f86a5795c3aeca31b5d.jpg;a6901a_add9fd1f45dc4d68b94121de0a2b3cbc~mv2_d_1774_2364_s_2.png,Ingrédients DIY,,Ingrédients DIY,4.5,,true,PERCENT,0.0,0,,,Cire d'abeille,DROP_DOWN,50g;100g;200g;500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_04307a7f-142d-9d19-6eb5-461876fd7ad8,Variant,,,,,,,,,true,,,6,0.075,,,,50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_04307a7f-142d-9d19-6eb5-461876fd7ad8,Variant,,,,,,,,,true,,,6,0.075,,,,100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_04307a7f-142d-9d19-6eb5-461876fd7ad8,Variant,,,,,,,,,true,,,6,0.075,,,,200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_04307a7f-142d-9d19-6eb5-461876fd7ad8,Variant,,,,,,,,,true,,,6,0.075,,,,500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Product,Bicarbonate de soude,<p>Pots rechargeables!</p><p>&nbsp;</p><p>Bicarbonate de soude - utilisation cosmétique&nbsp;pour vos recettes faites maison...</p><p>&nbsp;</p><p>&nbsp;</p>,75b67eedb87540ea9314cdce4cc89a3b.jpg;a6901a_a896b236344f4e50a6efdc75dfcbb830~mv2_d_1774_2364_s_2.png,Ingrédients DIY,,Ingrédients DIY,5.95,,true,PERCENT,0.0,0,,,Poids,DROP_DOWN,85g pot pp;100g sachet ziplock;150g sachet ziplock;200g sachet ziplock;250g sachet ziplock;500g sachet ziplock;1k sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,,true,,,3,0.075,,,,85g pot pp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,,true,,,3,0.075,,,,100g sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,2.05,true,,,3,0.075,,,,150g sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,4.05,true,,,3,0.075,,,,200g sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,6.05,true,,,3,0.075,,,,250g sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,13.05,true,,,0,0.075,,,,500g sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_57c9f20e-6dbf-1ffc-87fb-491212816d7d,Variant,,,,,,,,24.05,true,,,0,0.075,,,,1k sachet ziplock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c2e32739-3db2-9c98-056c-8ce9bf117efd,Product,Savons de rasage à l'huile d'olive extra vierge bio,"<p>&nbsp;</p><p>Savon de rasage&nbsp;naturel à la mousse généreuse. S'utilise pour le rasage de la barbe, des aisselles et jambes. S'utilise également comme savon&nbsp;pour le visage, mains et corps. Super pratique en voyage!</p><p>&nbsp;</p><p>Parfumé à l'huile essentielle d'orange douce bio ou menthe poivrée et tea tree bio.</p><p>Ne convient pas aux femmes enceintes, allaitantes et enfants en bas âge.</p><p>&nbsp;</p><p><em>Savon surgras&nbsp;naturellement glycérinés fait main et saponifiés à froid dans l'atélier de So You à Genève. </em></p><p><em>Ils sont doux et hydratants. Non testé sur les Animaux et respectueux de la Nature.</em></p><p>&nbsp;</p>",a6901a_b688d34fc9fc480eae54bd82858baaf1~mv2.jpeg;a6901a_0573ca096bc54210bbc8578dba8bfddd~mv2.jpg;a6901a_26cf7a742b6e48b4adfb8e136a96d1ee~mv2.jpg,Hommes;Savons;Savons visage & corps;Vegan,,Savon de rasage,10.0,,true,PERCENT,0.0,0,,,Parfum,DROP_DOWN,Menthe poivrée et tea tree bio;Orange douce bio,Taille,DROP_DOWN,70g;80g,,,,,,,,,,,,,Ingrédients,"<p>Huiles de Coco, Palme certifiée sans déforestation RSPO, Olive extra vierege et&nbsp;bio, Tournesol bio, Soya sans OGM, Ricin bio, huile essentielle d'orange douce bio ou menthe poivrée bio, eau, soude</p>
",Parfum,"<p>Au choix</p>
",Forme,"<p>Solide</p>
",,,,,,,,,,,,,
product_c2e32739-3db2-9c98-056c-8ce9bf117efd,Variant,,,,,,,,,false,,,0,0.075,,,,Menthe poivrée et tea tree bio,,,70g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c2e32739-3db2-9c98-056c-8ce9bf117efd,Variant,,,,,,,,1.5,false,,,0,0.075,,,,Menthe poivrée et tea tree bio,,,80g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c2e32739-3db2-9c98-056c-8ce9bf117efd,Variant,,,,,,,,,false,,,0,0.075,,,,Orange douce bio,,,70g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c2e32739-3db2-9c98-056c-8ce9bf117efd,Variant,,,,,,,,2.7,true,,,1,0.075,,,,Orange douce bio,,,80g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
